"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"0500000US47005","Benton County, Tennessee","7121","272","5351","291","1770","245",
"0500000US47007","Bledsoe County, Tennessee","4858","149","4008","231","850","204",
"0500000US47009","Blount County, Tennessee","55522","683","42744","928","12778","874",
"0500000US47011","Bradley County, Tennessee","42596","464","28650","776","13946","779",
"0500000US47013","Campbell County, Tennessee","17186","413","11893","453","5293","426",
"0500000US47015","Cannon County, Tennessee","5776","159","4527","253","1249","218",
"0500000US47017","Carroll County, Tennessee","11541","306","8603","440","2938","329",
"0500000US47019","Carter County, Tennessee","24425","463","18366","658","6059","540",
"0500000US47021","Cheatham County, Tennessee","16279","308","13273","456","3006","425",
"0500000US47023","Chester County, Tennessee","6430","217","4850","370","1580","268",
"0500000US47025","Claiborne County, Tennessee","13724","363","9906","431","3818","425",
"0500000US47027","Clay County, Tennessee","3486","181","2593","151","893","179",
"0500000US47029","Cocke County, Tennessee","15509","442","11558","592","3951","504",
"0500000US47031","Coffee County, Tennessee","23097","453","15937","601","7160","598",
"0500000US47033","Crockett County, Tennessee","5508","139","3945","222","1563","214",
"0500000US47035","Cumberland County, Tennessee","28195","410","22614","610","5581","539",
"0500000US47037","Davidson County, Tennessee","324907","1705","171526","2677","153381","2741",
"0500000US47039","Decatur County, Tennessee","4568","215","3396","213","1172","175",
"0500000US47041","DeKalb County, Tennessee","8652","250","6282","384","2370","366",
"0500000US47043","Dickson County, Tennessee","21757","407","17465","497","4292","462",
"0500000US47045","Dyer County, Tennessee","14769","384","9136","537","5633","521",
"0500000US47047","Fayette County, Tennessee","17210","288","14014","413","3196","378",
"0500000US47049","Fentress County, Tennessee","7831","258","6466","318","1365","196",
"0500000US47051","Franklin County, Tennessee","17445","368","13503","514","3942","497",
"0500000US47053","Gibson County, Tennessee","20360","396","14013","592","6347","512",
"0500000US47055","Giles County, Tennessee","12058","374","8839","344","3219","389",
"0500000US47057","Grainger County, Tennessee","9660","277","7450","294","2210","312",
"0500000US47059","Greene County, Tennessee","28400","568","21899","717","6501","655",
"0500000US47061","Grundy County, Tennessee","5161","163","4320","212","841","171",
"0500000US47063","Hamblen County, Tennessee","26146","362","18239","699","7907","715",
"0500000US47065","Hamilton County, Tennessee","154181","1015","98531","1745","55650","1809",
"0500000US47067","Hancock County, Tennessee","2828","135","2110","192","718","178",
"0500000US47069","Hardeman County, Tennessee","9110","338","6532","338","2578","303",
"0500000US47071","Hardin County, Tennessee","11001","312","8580","342","2421","378",
"0500000US47073","Hawkins County, Tennessee","23567","457","18883","598","4684","472",
"0500000US47075","Haywood County, Tennessee","7167","228","4347","264","2820","316",
"0500000US47077","Henderson County, Tennessee","10920","325","7992","389","2928","409",
"0500000US47079","Henry County, Tennessee","13452","342","9891","430","3561","392",
"0500000US47081","Hickman County, Tennessee","9435","262","7475","314","1960","302",
"0500000US47083","Houston County, Tennessee","3353","104","2715","140","638","137",
"0500000US47085","Humphreys County, Tennessee","7241","301","5671","319","1570","313",
"0500000US47087","Jackson County, Tennessee","4795","198","3888","241","907","185",
"0500000US47089","Jefferson County, Tennessee","21817","574","16542","673","5275","564",
"0500000US47091","Johnson County, Tennessee","7298","327","5655","349","1643","302",
"0500000US47093","Knox County, Tennessee","201146","1077","131117","1581","70029","1424",
"0500000US47095","Lake County, Tennessee","2067","121","987","143","1080","174",
"0500000US47097","Lauderdale County, Tennessee","9325","241","6001","299","3324","264",
"0500000US47099","Lawrence County, Tennessee","16991","264","13177","473","3814","422",
"0500000US47101","Lewis County, Tennessee","5387","265","4414","250","973","208",
"0500000US47103","Lincoln County, Tennessee","14849","301","11259","389","3590","354",
"0500000US47105","Loudon County, Tennessee","24056","382","19311","575","4745","563",
"0500000US47107","McMinn County, Tennessee","21218","419","16078","547","5140","445",
"0500000US47109","McNairy County, Tennessee","9939","311","7925","339","2014","295",
"0500000US47111","Macon County, Tennessee","9421","305","6938","339","2483","315",
"0500000US47113","Madison County, Tennessee","40153","486","24898","656","15255","667",
"0500000US47115","Marion County, Tennessee","11869","315","9322","434","2547","367",
"0500000US47117","Marshall County, Tennessee","13622","293","10463","439","3159","382",
"0500000US47119","Maury County, Tennessee","42306","653","29995","827","12311","779",
"0500000US47121","Meigs County, Tennessee","5235","263","4238","292","997","191",
"0500000US47123","Monroe County, Tennessee","19714","319","14225","578","5489","570",
"0500000US47125","Montgomery County, Tennessee","87759","746","54302","1195","33457","1221",
"0500000US47127","Moore County, Tennessee","2739","132","2260","164","479","139",
"0500000US47129","Morgan County, Tennessee","7188","264","6102","351","1086","255",
"0500000US47131","Obion County, Tennessee","12527","289","8533","377","3994","341",
"0500000US47133","Overton County, Tennessee","9071","261","6978","305","2093","279",
"0500000US47135","Perry County, Tennessee","3610","264","2665","279","945","216",
"0500000US47137","Pickett County, Tennessee","2167","161","1808","148","359","105",
"0500000US47139","Polk County, Tennessee","7424","253","6206","275","1218","216",
"0500000US47141","Putnam County, Tennessee","33601","441","20562","673","13039","702",
"0500000US47143","Rhea County, Tennessee","13475","364","9632","435","3843","383",
"0500000US47145","Roane County, Tennessee","22790","383","17801","645","4989","551",
"0500000US47147","Robertson County, Tennessee","28255","273","21932","621","6323","550",
"0500000US47149","Rutherford County, Tennessee","129431","1019","83895","1668","45536","1503",
"0500000US47151","Scott County, Tennessee","8755","259","6265","360","2490","341",
"0500000US47153","Sequatchie County, Tennessee","6194","213","4832","260","1362","232",
"0500000US47155","Sevier County, Tennessee","40344","762","28519","739","11825","832",
"0500000US47157","Shelby County, Tennessee","362741","1701","196379","2651","166362","2818",
"0500000US47159","Smith County, Tennessee","7932","182","6100","252","1832","242",
"0500000US47161","Stewart County, Tennessee","5323","214","4315","228","1008","193",
"0500000US47163","Sullivan County, Tennessee","68907","781","49708","1050","19199","935",
"0500000US47165","Sumner County, Tennessee","78582","621","56545","1026","22037","986",
"0500000US47167","Tipton County, Tennessee","22660","382","17294","587","5366","509",
"0500000US47169","Trousdale County, Tennessee","3700","150","2755","210","945","214",
"0500000US47171","Unicoi County, Tennessee","7795","275","5682","383","2113","367",
"0500000US47173","Union County, Tennessee","7931","288","6360","350","1571","300",
"0500000US47175","Van Buren County, Tennessee","2569","119","2220","133","349","96",
"0500000US47177","Warren County, Tennessee","16203","438","11738","461","4465","429",
"0500000US47179","Washington County, Tennessee","56759","569","36636","885","20123","837",
"0500000US47181","Wayne County, Tennessee","5982","217","4796","236","1186","228",
"0500000US47183","Weakley County, Tennessee","13384","318","8874","354","4510","390",
"0500000US47185","White County, Tennessee","11226","277","8630","403","2596","393",
"0500000US47187","Williamson County, Tennessee","92214","804","72671","1067","19543","1091",
"0500000US47189","Wilson County, Tennessee","59139","562","45547","1008","13592","960",
"0500000US48001","Anderson County, Texas","17579","486","12716","606","4863","601",
"0500000US48003","Andrews County, Texas","6844","148","5374","304","1470","309",
"0500000US48005","Angelina County, Texas","32271","440","20650","655","11621","684",
"0500000US48007","Aransas County, Texas","12478","428","9578","504","2900","480",
"0500000US48009","Archer County, Texas","3468","111","2929","117","539","112",
"0500000US48011","Armstrong County, Texas","767","67","615","71","152","49",
"0500000US48013","Atascosa County, Texas","16786","467","12986","491","3800","565",
"0500000US48015","Austin County, Texas","12128","350","9279","417","2849","354",
"0500000US48017","Bailey County, Texas","2209","247","1765","261","444","159",
"0500000US48019","Bandera County, Texas","9255","309","7949","404","1306","281",
"0500000US48021","Bastrop County, Texas","36868","521","28186","929","8682","880",
"0500000US48023","Baylor County, Texas","1530","109","1013","103","517","107",
"0500000US48025","Bee County, Texas","8807","317","6237","340","2570","384",
"0500000US48027","Bell County, Texas","142305","954","80418","1596","61887","1525",
"0500000US48029","Bexar County, Texas","750939","2459","441921","4000","309018","3657",
"0500000US48031","Blanco County, Texas","5166","218","3938","225","1228","219",
"0500000US48033","Borden County, Texas","243","43","161","37","82","34",
"0500000US48035","Bosque County, Texas","7496","216","5684","265","1812","227",
"0500000US48037","Bowie County, Texas","35073","498","22253","687","12820","692",
"0500000US48039","Brazoria County, Texas","133898","1160","99275","1603","34623","1508",
"0500000US48041","Brazos County, Texas","91087","1012","42666","1043","48421","1394",
"0500000US48043","Brewster County, Texas","4951","177","3094","284","1857","292",
"0500000US48045","Briscoe County, Texas","553","74","458","74","95","39",
"0500000US48047","Brooks County, Texas","2977","260","1572","289","1405","357",
"0500000US48049","Brown County, Texas","14972","381","10223","426","4749","455",
"0500000US48051","Burleson County, Texas","7900","218","6456","407","1444","340",
"0500000US48053","Burnet County, Texas","20969","478","16000","621","4969","512",
"0500000US48055","Caldwell County, Texas","16647","240","12537","524","4110","470",
"0500000US48057","Calhoun County, Texas","8670","462","6699","434","1971","448",
"0500000US48059","Callahan County, Texas","5239","264","4240","265","999","212",
"0500000US48061","Cameron County, Texas","138433","877","90278","1475","48155","1526",
"0500000US48063","Camp County, Texas","4817","248","3733","226","1084","209",
"0500000US48065","Carson County, Texas","2293","113","1816","140","477","114",
"0500000US48067","Cass County, Texas","11805","313","9041","405","2764","393",
"0500000US48069","Castro County, Texas","2413","136","1534","151","879","183",
"0500000US48071","Chambers County, Texas","17229","420","14052","516","3177","559",
"0500000US48073","Cherokee County, Texas","18185","453","13453","520","4732","506",
"0500000US48075","Childress County, Texas","1838","196","1305","202","533","162",
"0500000US48077","Clay County, Texas","4289","157","3602","160","687","138",
"0500000US48079","Cochran County, Texas","922","64","596","58","326","68",
"0500000US48081","Coke County, Texas","1594","95","1134","113","460","109",
"0500000US48083","Coleman County, Texas","3343","247","2580","225","763","179",
"0500000US48085","Collin County, Texas","416646","1382","268813","2206","147833","2267",
"0500000US48087","Collingsworth County, Texas","975","94","720","105","255","89",
"0500000US48089","Colorado County, Texas","7937","335","6311","365","1626","270",
"0500000US48091","Comal County, Texas","71354","807","54667","1152","16687","1105",
"0500000US48093","Comanche County, Texas","5355","212","4308","210","1047","173",
"0500000US48095","Concho County, Texas","814","86","655","80","159","60",
"0500000US48097","Cooke County, Texas","16528","353","11873","494","4655","511",
"0500000US48099","Coryell County, Texas","26986","500","15803","567","11183","674",
"0500000US48101","Cottle County, Texas","577","96","480","90","97","63",
"0500000US48103","Crane County, Texas","1632","109","1367","140","265","100",
"0500000US48105","Crockett County, Texas","1225","177","903","187","322","132",
"0500000US48107","Crosby County, Texas","1929","101","1328","99","601","119",
"0500000US48109","Culberson County, Texas","868","208","609","196","259","131",
"0500000US48111","Dallam County, Texas","2586","195","1654","215","932","273",
"0500000US48113","Dallas County, Texas","982737","2364","498911","4480","483826","4280",
"0500000US48115","Dawson County, Texas","4043","207","2856","225","1187","245",
"0500000US48117","Deaf Smith County, Texas","6051","187","4043","358","2008","317",
"0500000US48119","Delta County, Texas","2173","106","1800","116","373","101",
"0500000US48121","Denton County, Texas","360392","1242","235923","2138","124469","2018",
"0500000US48123","DeWitt County, Texas","6921","244","5116","247","1805","265",
"0500000US48125","Dickens County, Texas","727","83","578","79","149","50",
"0500000US48127","Dimmit County, Texas","2998","185","1995","278","1003","231",
"0500000US48129","Donley County, Texas","1180","103","883","86","297","85",
"0500000US48131","Duval County, Texas","3053","170","2149","270","904","312",
"0500000US48133","Eastland County, Texas","7236","307","5180","310","2056","301",
"0500000US48135","Ector County, Texas","64563","626","41753","1455","22810","1492",
"0500000US48137","Edwards County, Texas","404","118","355","113","49","55",
"0500000US48139","Ellis County, Texas","71759","597","54389","953","17370","981",
"0500000US48141","El Paso County, Texas","299637","1051","192456","2286","107181","2196",
"0500000US48143","Erath County, Texas","16816","347","10619","438","6197","495",
"0500000US48145","Falls County, Texas","6344","219","4851","345","1493","328",
"0500000US48147","Fannin County, Texas","12767","333","10051","403","2716","325",
"0500000US48149","Fayette County, Texas","10403","310","8257","370","2146","293",
"0500000US48151","Fisher County, Texas","1564","98","1258","92","306","83",
"0500000US48153","Floyd County, Texas","1952","115","1430","134","522","118",
"0500000US48155","Foard County, Texas","437","76","332","74","105","43",
"0500000US48157","Fort Bend County, Texas","292713","1417","225271","2508","67442","2346",
"0500000US48159","Franklin County, Texas","3897","211","3197","235","700","156",
"0500000US48161","Freestone County, Texas","7090","295","5348","286","1742","221",
"0500000US48163","Frio County, Texas","5437","254","3205","374","2232","403",
"0500000US48165","Gaines County, Texas","6929","234","5171","329","1758","327",
"0500000US48167","Galveston County, Texas","140660","969","95138","1413","45522","1300",
"0500000US48169","Garza County, Texas","1463","176","1032","177","431","157",
"0500000US48171","Gillespie County, Texas","11513","437","8624","416","2889","423",
"0500000US48173","Glasscock County, Texas","460","70","315","65","145","73",
"0500000US48175","Goliad County, Texas","2811","172","2441","178","370","107",
"0500000US48177","Gonzales County, Texas","7926","216","5248","296","2678","302",
"0500000US48179","Gray County, Texas","7991","253","6103","308","1888","268",
"0500000US48181","Grayson County, Texas","55248","772","36895","888","18353","901",
"0500000US48183","Gregg County, Texas","48277","534","29127","899","19150","1011",
"0500000US48185","Grimes County, Texas","10255","451","8196","430","2059","343",
"0500000US48187","Guadalupe County, Texas","65424","593","50915","1037","14509","963",
"0500000US48189","Hale County, Texas","11024","281","6674","375","4350","422",
"0500000US48191","Hall County, Texas","1169","106","860","74","309","86",
"0500000US48193","Hamilton County, Texas","3120","186","2455","183","665","132",
"0500000US48195","Hansford County, Texas","1858","107","1508","114","350","116",
"0500000US48197","Hardeman County, Texas","1230","122","909","103","321","92",
"0500000US48199","Hardin County, Texas","22222","494","18294","533","3928","521",
"0500000US48201","Harris County, Texas","1757164","3293","961437","6862","795727","6574",
"0500000US48203","Harrison County, Texas","26287","462","20205","614","6082","578",
"0500000US48205","Hartley County, Texas","1633","116","1215","132","418","136",
"0500000US48207","Haskell County, Texas","2123","138","1564","119","559","150",
"0500000US48209","Hays County, Texas","99849","744","64042","1350","35807","1437",
"0500000US48211","Hemphill County, Texas","1476","100","1049","117","427","121",
"0500000US48213","Henderson County, Texas","33575","572","26126","639","7449","490",
"0500000US48215","Hidalgo County, Texas","270210","1465","182271","2134","87939","2126",
"0500000US48217","Hill County, Texas","13767","320","10767","362","3000","351",
"0500000US48219","Hockley County, Texas","7915","252","5715","306","2200","284",
"0500000US48221","Hood County, Texas","25523","526","20716","612","4807","500",
"0500000US48223","Hopkins County, Texas","14002","297","9957","360","4045","341",
"0500000US48225","Houston County, Texas","7983","266","5639","282","2344","265",
"0500000US48227","Howard County, Texas","12191","351","8474","369","3717","414",
"0500000US48229","Hudspeth County, Texas","842","60","620","86","222","79",
"0500000US48231","Hunt County, Texas","38466","518","27435","687","11031","765",
"0500000US48233","Hutchinson County, Texas","7000","307","5829","280","1171","217",
"0500000US48235","Irion County, Texas","588","70","487","68","101","48",
"0500000US48237","Jack County, Texas","2986","142","2156","181","830","173",
"0500000US48239","Jackson County, Texas","6028","227","4265","324","1763","330",
"0500000US48241","Jasper County, Texas","13845","362","10941","419","2904","337",
"0500000US48243","Jeff Davis County, Texas","966","175","850","161","116","86",
"0500000US48245","Jefferson County, Texas","94807","949","59256","1152","35551","1264",
"0500000US48247","Jim Hogg County, Texas","1279","195","721","154","558","159",
"0500000US48249","Jim Wells County, Texas","13279","412","9090","472","4189","532",
"0500000US48251","Johnson County, Texas","65507","638","48903","970","16604","1082",
"0500000US48253","Jones County, Texas","5915","227","4755","238","1160","225",
"0500000US48255","Karnes County, Texas","4730","249","2953","253","1777","318",
"0500000US48257","Kaufman County, Texas","50990","602","39818","814","11172","882",
"0500000US48259","Kendall County, Texas","17741","415","14103","566","3638","489",
"0500000US48261","Kenedy County, Texas","55","33","29","23","26","24",
"0500000US48263","Kent County, Texas","308","69","244","73","64","37",
"0500000US48265","Kerr County, Texas","22615","529","15863","600","6752","511",
"0500000US48267","Kimble County, Texas","2041","177","1611","158","430","128",
"0500000US48269","King County, Texas","111","43","66","25","45","34",
"0500000US48271","Kinney County, Texas","1152","150","967","163","185","98",
"0500000US48273","Kleberg County, Texas","11853","393","6225","417","5628","498",
"0500000US48275","Knox County, Texas","1246","80","964","71","282","59",
"0500000US48277","Lamar County, Texas","20019","451","13226","661","6793","638",
"0500000US48279","Lamb County, Texas","4677","179","3463","205","1214","165",
"0500000US48281","Lampasas County, Texas","8390","252","6724","292","1666","259",
"0500000US48283","La Salle County, Texas","1647","226","1252","231","395","148",
"0500000US48285","Lavaca County, Texas","8476","261","6640","260","1836","297",
"0500000US48287","Lee County, Texas","6984","265","5434","404","1550","376",
"0500000US48289","Leon County, Texas","6741","334","5162","306","1579","253",
"0500000US48291","Liberty County, Texas","31183","769","25669","901","5514","672",
"0500000US48293","Limestone County, Texas","8389","289","6051","289","2338","240",
"0500000US48295","Lipscomb County, Texas","1025","77","845","75","180","54",
"0500000US48297","Live Oak County, Texas","4358","218","3109","198","1249","210",
"0500000US48299","Llano County, Texas","10765","426","8237","429","2528","335",
"0500000US48301","Loving County, Texas","27","29","3","4","24","28",
"0500000US48303","Lubbock County, Texas","126225","983","70060","1261","56165","1446",
"0500000US48305","Lynn County, Texas","2099","96","1616","98","483","108",
"0500000US48307","McCulloch County, Texas","3297","205","2195","233","1102","222",
"0500000US48309","McLennan County, Texas","97338","940","60155","1105","37183","1202",
"0500000US48311","McMullen County, Texas","207","83","162","69","45","34",
"0500000US48313","Madison County, Texas","4225","1021","3181","596","1044","554",
"0500000US48315","Marion County, Texas","4207","228","3302","258","905","203",
"0500000US48317","Martin County, Texas","1973","98","1540","164","433","124",
"0500000US48319","Mason County, Texas","1711","125","1364","142","347","114",
"0500000US48321","Matagorda County, Texas","15439","437","10515","508","4924","528",
"0500000US48323","Maverick County, Texas","18080","401","12751","614","5329","554",
"0500000US48325","Medina County, Texas","17804","400","14924","492","2880","449",
"0500000US48327","Menard County, Texas","942","149","760","150","182","86",
"0500000US48329","Midland County, Texas","67651","730","45749","1197","21902","1103",
"0500000US48331","Milam County, Texas","10152","303","7805","324","2347","316",
"0500000US48333","Mills County, Texas","1799","152","1444","151","355","92",
"0500000US48335","Mitchell County, Texas","2758","193","2170","193","588","164",
"0500000US48337","Montague County, Texas","8538","263","6820","303","1718","247",
"0500000US48339","Montgomery County, Texas","247541","1559","177657","2374","69884","2344",
"0500000US48341","Moore County, Texas","7157","272","4470","282","2687","306",
"0500000US48343","Morris County, Texas","4895","218","3617","240","1278","232",
"0500000US48345","Motley County, Texas","460","69","352","61","108","50",
"0500000US48347","Nacogdoches County, Texas","25302","440","14993","652","10309","622",
"0500000US48349","Navarro County, Texas","19044","435","13224","498","5820","500",
"0500000US48351","Newton County, Texas","4841","245","4011","275","830","199",
"0500000US48353","Nolan County, Texas","5886","219","4008","282","1878","255",
"0500000US48355","Nueces County, Texas","131160","1287","78272","1540","52888","1350",
"0500000US48357","Ochiltree County, Texas","3680","214","2676","276","1004","230",
"0500000US48359","Oldham County, Texas","614","70","452","59","162","46",
"0500000US48361","Orange County, Texas","32437","550","24383","674","8054","730",
"0500000US48363","Palo Pinto County, Texas","11234","257","7978","330","3256","317",
"0500000US48365","Panola County, Texas","8898","282","7111","312","1787","289",
"0500000US48367","Parker County, Texas","56437","682","45567","904","10870","790",
"0500000US48369","Parmer County, Texas","3231","140","2329","157","902","150",
"0500000US48371","Pecos County, Texas","5238","168","3769","272","1469","261",
"0500000US48373","Polk County, Texas","19517","595","15241","526","4276","485",
"0500000US48375","Potter County, Texas","42581","662","24395","891","18186","909",
"0500000US48377","Presidio County, Texas","2418","211","1870","215","548","216",
"0500000US48379","Rains County, Texas","4856","257","4010","234","846","178",
"0500000US48381","Randall County, Texas","56807","589","38556","965","18251","915",
"0500000US48383","Reagan County, Texas","1033","109","723","132","310","110",
"0500000US48385","Real County, Texas","1128","140","881","161","247","130",
"0500000US48387","Red River County, Texas","4978","186","3559","270","1419","256",
"0500000US48389","Reeves County, Texas","4224","203","3113","259","1111","278",
"0500000US48391","Refugio County, Texas","2495","138","1921","143","574","125",
"0500000US48393","Roberts County, Texas","323","51","275","50","48","28",
"0500000US48395","Robertson County, Texas","6701","244","4852","235","1849","254",
"0500000US48397","Rockwall County, Texas","41237","444","34034","798","7203","707",
"0500000US48399","Runnels County, Texas","3809","194","2857","179","952","179",
"0500000US48401","Rusk County, Texas","18027","375","14213","449","3814","490",
"0500000US48403","Sabine County, Texas","4649","329","3983","317","666","186",
"0500000US48405","San Augustine County, Texas","2940","231","2208","217","732","192",
"0500000US48407","San Jacinto County, Texas","10881","437","9201","428","1680","269",
"0500000US48409","San Patricio County, Texas","25334","530","16941","644","8393","676",
"0500000US48411","San Saba County, Texas","2090","131","1498","121","592","139",
"0500000US48413","Schleicher County, Texas","964","100","813","101","151","72",
"0500000US48415","Scurry County, Texas","5876","171","4514","263","1362","257",
"0500000US48417","Shackelford County, Texas","1293","74","1017","93","276","78",
"0500000US48419","Shelby County, Texas","9366","326","6932","393","2434","365",
"0500000US48421","Sherman County, Texas","843","82","643","82","200","67",
"0500000US48423","Smith County, Texas","83134","1163","57215","1389","25919","1067",
"0500000US48425","Somervell County, Texas","3713","148","2972","251","741","218",
"0500000US48427","Starr County, Texas","19157","453","13320","578","5837","602",
"0500000US48429","Stephens County, Texas","3623","242","2868","266","755","187",
"0500000US48431","Sterling County, Texas","399","66","310","65","89","41",
"0500000US48433","Stonewall County, Texas","513","70","434","67","79","38",
"0500000US48435","Sutton County, Texas","1273","183","968","190","305","119",
"0500000US48437","Swisher County, Texas","2383","158","1583","165","800","150",
"0500000US48439","Tarrant County, Texas","782419","2389","463669","3723","318750","3457",
"0500000US48441","Taylor County, Texas","54934","776","33257","750","21677","799",
"0500000US48443","Terrell County, Texas","451","147","403","135","48","38",
"0500000US48445","Terry County, Texas","4297","173","2858","256","1439","272",
"0500000US48447","Throckmorton County, Texas","737","60","501","59","236","58",
"0500000US48449","Titus County, Texas","11156","193","7876","331","3280","295",
"0500000US48451","Tom Green County, Texas","46756","659","30460","886","16296","948",
"0500000US48453","Travis County, Texas","583747","1810","304165","3566","279582","3455",
"0500000US48455","Trinity County, Texas","6078","265","4824","317","1254","233",
"0500000US48457","Tyler County, Texas","7145","277","5800","312","1345","225",
"0500000US48459","Upshur County, Texas","15583","300","12569","417","3014","350",
"0500000US48461","Upton County, Texas","1360","106","1050","121","310","108",
"0500000US48463","Uvalde County, Texas","8417","344","5939","361","2478","401",
"0500000US48465","Val Verde County, Texas","16810","386","11608","510","5202","493",
"0500000US48467","Van Zandt County, Texas","22682","541","18482","632","4200","457",
"0500000US48469","Victoria County, Texas","34855","543","22750","604","12105","625",
"0500000US48471","Walker County, Texas","26017","686","14694","876","11323","876",
"0500000US48473","Waller County, Texas","18342","320","13209","686","5133","647",
"0500000US48475","Ward County, Texas","4388","157","3445","185","943","183",
"0500000US48477","Washington County, Texas","15481","360","10804","508","4677","416",
"0500000US48479","Webb County, Texas","81373","678","52630","1100","28743","1138",
"0500000US48481","Wharton County, Texas","15890","353","11482","467","4408","498",
"0500000US48483","Wheeler County, Texas","1928","99","1470","114","458","101",
"0500000US48485","Wichita County, Texas","49017","626","30106","835","18911","922",
"0500000US48487","Wilbarger County, Texas","4778","287","3210","338","1568","301",
"0500000US48489","Willacy County, Texas","5691","181","4254","253","1437","292",
"0500000US48491","Williamson County, Texas","252323","1054","167540","1752","84783","1928",
"0500000US48493","Wilson County, Texas","18185","307","15411","373","2774","285",
"0500000US48495","Winkler County, Texas","2762","136","2375","159","387","136",
"0500000US48497","Wise County, Texas","25135","439","20458","529","4677","416",
"0500000US48499","Wood County, Texas","18672","477","14965","548","3707","519",
"0500000US48501","Yoakum County, Texas","2612","168","1744","197","868","197",
"0500000US48503","Young County, Texas","7643","196","5661","281","1982","245",
"0500000US48505","Zapata County, Texas","4565","278","3285","291","1280","289",
"0500000US48507","Zavala County, Texas","3271","195","2258","264","1013","237",
"0500000US49001","Beaver County, Utah","2518","105","2039","163","479","159",
"0500000US49003","Box Elder County, Utah","19557","281","14857","381","4700","376",
"0500000US49005","Cache County, Utah","44439","427","28288","561","16151","660",
"0500000US49007","Carbon County, Utah","8123","231","5519","281","2604","268",
"0500000US49009","Daggett County, Utah","288","48","237","42","51","23",
"0500000US49011","Davis County, Utah","115919","587","89654","1274","26265","1210",
"0500000US49013","Duchesne County, Utah","6878","140","5428","189","1450","171",
"0500000US49015","Emery County, Utah","3453","115","2766","141","687","112",
"0500000US49017","Garfield County, Utah","2042","143","1436","97","606","130",
"0500000US49019","Grand County, Utah","4554","202","3200","265","1354","281",
"0500000US49021","Iron County, Utah","20157","438","13763","506","6394","485",
"0500000US49023","Juab County, Utah","3862","89","3237","187","625","177",
"0500000US49025","Kane County, Utah","3456","280","2779","259","677","201",
"0500000US49027","Millard County, Utah","4357","147","3562","209","795","156",
"0500000US49029","Morgan County, Utah","3785","92","3362","154","423","138",
"0500000US49031","Piute County, Utah","555","75","530","78","25","16",
"0500000US49033","Rich County, Utah","923","88","782","72","141","60",
"0500000US49035","Salt Lake County, Utah","426245","1549","281875","3019","144370","3121",
"0500000US49037","San Juan County, Utah","4555","151","3684","199","871","160",
"0500000US49039","Sanpete County, Utah","8888","252","6607","277","2281","237",
"0500000US49041","Sevier County, Utah","7503","188","5838","224","1665","214",
"0500000US49043","Summit County, Utah","15730","436","12621","436","3109","455",
"0500000US49045","Tooele County, Utah","23925","283","19562","520","4363","492",
"0500000US49047","Uintah County, Utah","12145","296","8928","337","3217","390",
"0500000US49049","Utah County, Utah","203018","813","138629","1337","64389","1446",
"0500000US49051","Wasatch County, Utah","12880","383","10338","497","2542","442",
"0500000US49053","Washington County, Utah","69786","900","49994","1129","19792","1129",
"0500000US49055","Wayne County, Utah","1156","100","917","94","239","77",
"0500000US49057","Weber County, Utah","94125","690","69712","1223","24413","1206",
"0500000US50001","Addison County, Vermont","14966","225","11861","244","3105","261",
"0500000US50003","Bennington County, Vermont","14987","334","11042","405","3945","389",
"0500000US50005","Caledonia County, Vermont","13091","256","10368","279","2723","263",
"0500000US50007","Chittenden County, Vermont","71456","541","45679","989","25777","921",
"0500000US50009","Essex County, Vermont","2823","140","2327","123","496","78",
"0500000US50011","Franklin County, Vermont","19963","397","15449","496","4514","466",
"0500000US50013","Grand Isle County, Vermont","3140","155","2822","156","318","81",
"0500000US50015","Lamoille County, Vermont","11923","392","8687","363","3236","353",
"0500000US50017","Orange County, Vermont","12742","202","10599","249","2143","231",
"0500000US50019","Orleans County, Vermont","12072","315","9622","322","2450","233",
"0500000US50021","Rutland County, Vermont","25321","412","19017","606","6304","469",
"0500000US50023","Washington County, Vermont","25855","417","19047","534","6808","464",
"0500000US50025","Windham County, Vermont","19784","318","14629","359","5155","379",
"0500000US50027","Windsor County, Vermont","25293","446","18930","457","6363","478",
"0500000US51001","Accomack County, Virginia","14446","463","10319","458","4127","468",
"0500000US51003","Albemarle County, Virginia","45912","518","30269","643","15643","745",
"0500000US51005","Alleghany County, Virginia","6383","220","5252","253","1131","212",
"0500000US51007","Amelia County, Virginia","5417","195","4469","298","948","281",
"0500000US51009","Amherst County, Virginia","12694","312","10262","349","2432","305",
"0500000US51011","Appomattox County, Virginia","6639","219","5031","316","1608","279",
"0500000US51013","Arlington County, Virginia","112027","978","46221","1138","65806","1318",
"0500000US51015","Augusta County, Virginia","31083","386","24924","604","6159","649",
"0500000US51017","Bath County, Virginia","1822","140","1299","142","523","142",
"0500000US51019","Bedford County, Virginia","33127","394","28045","499","5082","452",
"0500000US51021","Bland County, Virginia","2376","190","2055","196","321","112",
"0500000US51023","Botetourt County, Virginia","13220","344","11307","439","1913","291",
"0500000US51025","Brunswick County, Virginia","6477","302","4822","242","1655","258",
